ranking,dist_class,size_class,dist,size,status,taxon,state,user_category,user_login,taxon_species_name,taxon_group,latitude,longitude,size_scaled,dist_scaled,log_dist,growth
116,wide,large,19,62,LC,Aves,Canelones,beginner,gusper,Tigrisoma lineatum,tetrapods,-34.8200747303,-56.0301339626,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
116,wide,medium,19,25,LC,Aves,Maldonado,beginner,gusper,Tringa flavipes,tetrapods,-34.8395553447,-54.6725606918,-0.2540259484771186,0.4292554344470148,2.9444389791664403,NA
116,wide,medium,19,62,NE,Reptilia,Rocha,beginner,gusper,Lygophis anomalus,tetrapods,-33.9063256713,-53.653793335,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
116,medium,small,14,11,LC,Aves,Rocha,beginner,gusper,Sporophila collaris,tetrapods,-33.8953005192,-53.8733390671,-0.4815968155716695,-0.6893995934869278,2.6390573296152584,NA
116,wide,large,19,140,LC,Reptilia,Lavalleja,beginner,gusper,Salvator merianae,tetrapods,-34.3721277,-55.0524835,1.6153061740852634,0.4292554344470148,2.9444389791664403,NA
116,wide,medium,19,26,LC,Aves,Lavalleja,beginner,gusper,Drymornis bridgesii,tetrapods,-34.3050506297,-55.2511916271,-0.23777088654179357,0.4292554344470148,2.9444389791664403,NA
116,wide,medium,19,20,NT,Aves,Canelones,beginner,gusper,Calidris subruficollis,tetrapods,-34.8723197745,-56.0332253947,-0.33530125815374395,0.4292554344470148,2.9444389791664403,NA
116,wide,small,19,15,LC,Aves,Canelones,beginner,gusper,Pachyramphus polychopterus,tetrapods,-34.8218398936,-56.0327733591,-0.4165765678303692,0.4292554344470148,2.9444389791664403,NA
116,wide,large,19,52,LC,Aves,Canelones,beginner,gusper,Circus buffoni,tetrapods,-34.8427555104,-56.0390501785,0.18486072377665802,0.4292554344470148,2.9444389791664403,NA
116,medium,small,7,6,LC,Reptilia,Canelones,beginner,gusper,Liolaemus wiegmannii,tetrapods,-34.860527866300004,-55.9950184531,-0.5628721252482948,-2.2555166325944476,1.9459101490553132,NA
116,wide,small,17,15,LC,Aves,Rocha,beginner,gusper,Stilpnia preciosa,tetrapods,-33.974114095,-53.5316673932,-0.4165765678303692,-0.018206576726562233,2.833213344056216,NA
116,medium,small,10,24,LC,Mammalia,Canelones,beginner,gusper,Monodelphis dimidiata,tetrapods,-34.8252353564,-56.0234983035,-0.2702810104124437,-1.5843236158340819,2.302585092994046,NA
116,medium,small,11,16,LC,Aves,Canelones,beginner,gusper,Hirundinea ferruginea,tetrapods,-34.8426498454,-56.0315829086,-0.40032150589504417,-1.3605926102472934,2.3978952727983707,NA
116,medium,large,10,115,LC,Amphibia,Canelones,beginner,gusper,Rhinella arenarum,tetrapods,-34.8582214091,-55.9903621674,1.208929625702137,-1.5843236158340819,2.302585092994046,NA
220,wide,large,19,62,LC,Aves,Colonia,beginner,karen261,Tigrisoma lineatum,tetrapods,-34.4325573702,-57.8819228861,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
121,wide,small,17,7,NE,Reptilia,Rocha,beginner,camiloschettini,Contomastix lacertoides,tetrapods,-34.0327949778,-53.5399888828,-0.5466170633129698,-0.018206576726562233,2.833213344056216,NA
121,wide,large,19,52,LC,Aves,Rocha,beginner,camiloschettini,Circus buffoni,tetrapods,-34.044649417,-53.5590828583,0.18486072377665802,0.4292554344470148,2.9444389791664403,NA
116,wide,small,19,14,LC,Aves,Canelones,beginner,gusper,Geositta cunicularia,tetrapods,-34.8278957115,-55.9410095215,-0.43283162976569434,0.4292554344470148,2.9444389791664403,NA
116,wide,large,19,55,LC,Aves,Canelones,beginner,gusper,Caracara plancus,tetrapods,-34.842742963,-56.0391354561,0.2336259095826332,0.4292554344470148,2.9444389791664403,NA
116,wide,large,19,62,LC,Aves,Rocha,beginner,gusper,Theristicus caerulescens,tetrapods,-33.9048271366,-53.6720040755,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
778,wide,medium,19,85,LC,Mammalia,Lavalleja,beginner,marcelo6388,Myocastor coypus,tetrapods,-34.2744505358,-55.5490328666,0.721277767642385,0.4292554344470148,2.9444389791664403,NA
778,wide,medium,19,36,LC,Aves,Lavalleja,beginner,marcelo6388,Amazonetta brasiliensis,tetrapods,-34.363695,-55.4064116667,-0.07522026718854295,0.4292554344470148,2.9444389791664403,NA
778,wide,medium,19,70,LC,Mammalia,Lavalleja,beginner,marcelo6388,Dasypus novemcinctus,tetrapods,-34.363575,-55.4064516667,0.4774518386125091,0.4292554344470148,2.9444389791664403,NA
778,wide,large,19,140,LC,Reptilia,Lavalleja,beginner,marcelo6388,Salvator merianae,tetrapods,-34.3635416667,-55.4064816667,1.6153061740852634,0.4292554344470148,2.9444389791664403,NA
778,wide,large,19,62,LC,Aves,Lavalleja,beginner,marcelo6388,Theristicus caerulescens,tetrapods,-34.3619075779,-55.4068375379,0.3474113431299086,0.4292554344470148,2.9444389791664403,NA
778,wide,large,19,60,LC,Aves,Lavalleja,beginner,marcelo6388,Cathartes aura,tetrapods,-34.3512104147,-55.4066015035,0.3149012192592585,0.4292554344470148,2.9444389791664403,NA
778,wide,medium,19,115,LC,Mammalia,Canelones,beginner,marcelo6388,Hydrochoerus hydrochaeris,tetrapods,-34.7600994006,-55.6523931026,1.208929625702137,0.4292554344470148,2.9444389791664403,NA
366,wide,large,19,75,LC,Aves,Montevideo,beginner,ori86,Ardea cocoi,tetrapods,-34.9022665934,-56.1240857095,0.5587271482891345,0.4292554344470148,2.9444389791664403,NA
21,wide,medium,19,5,LC,Amphibia,Maldonado,intermediate,mirmeleon,Odontophrynus asper,tetrapods,-34.905408,-54.9501708,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
808,wide,medium,19,23,LC,Aves,Montevideo,beginner,francoballetto,Zenaida auriculata,tetrapods,-34.89120735,-56.07448819,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
808,wide,medium,19,32,LC,Aves,Montevideo,beginner,francoballetto,Vanellus chilensis,tetrapods,-34.89116842,-56.07450922,-0.1402405149298432,0.4292554344470148,2.9444389791664403,NA
808,wide,medium,19,27,LC,Aves,Montevideo,beginner,francoballetto,Myiopsitta monachus,tetrapods,-34.8910972,-56.0744716,-0.22151582460646851,0.4292554344470148,2.9444389791664403,NA
808,wide,small,19,18,LC,Aves,Montevideo,beginner,francoballetto,Furnarius rufus,tetrapods,-34.89117406,-56.07452105,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
513,medium,small,14,4,LC,Amphibia,Colonia,beginner,bluehorse,Physalaemus gracilis,tetrapods,-34.4335779408,-57.2447007336,-0.5953822491189449,-0.6893995934869278,2.6390573296152584,NA
513,wide,medium,19,35,LC,Aves,Montevideo,beginner,bluehorse,Patagioenas picazuro,tetrapods,-34.8925018369,-56.1874998361,-0.09147532912386802,0.4292554344470148,2.9444389791664403,NA
513,wide,small,19,18,LC,Aves,Rocha,beginner,bluehorse,Furnarius rufus,tetrapods,-34.0352705776,-53.5481173173,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
513,wide,small,19,13,LC,Aves,Rocha,beginner,bluehorse,Pyrocephalus rubinus,tetrapods,-34.0450441845,-53.5402242467,-0.4490866917010194,0.4292554344470148,2.9444389791664403,NA
513,wide,medium,19,27,LC,Aves,Rocha,beginner,bluehorse,Myiopsitta monachus,tetrapods,-34.0400770915,-53.5530579463,-0.22151582460646851,0.4292554344470148,2.9444389791664403,NA
513,wide,medium,19,23,LC,Aves,Montevideo,beginner,bluehorse,Zenaida auriculata,tetrapods,-34.9036102295,-56.1933326721,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
513,wide,small,19,19,LC,Aves,Rocha,beginner,bluehorse,Molothrus bonariensis,tetrapods,-34.5881197313,-54.1263063625,-0.351556320089069,0.4292554344470148,2.9444389791664403,NA
513,wide,medium,19,23,LC,Aves,Rocha,beginner,bluehorse,Turdus rufiventris,tetrapods,-34.0426913872,-53.5412438214,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
513,medium,medium,10,7,LC,Amphibia,Canelones,beginner,bluehorse,Rhinella dorbignyi,tetrapods,-34.5222206116,-56.3963890076,-0.5466170633129698,-1.5843236158340819,2.302585092994046,NA
513,wide,medium,19,115,LC,Mammalia,Maldonado,beginner,bluehorse,Hydrochoerus hydrochaeris,tetrapods,-34.877571106,-55.2746162415,1.208929625702137,0.4292554344470148,2.9444389791664403,NA
211,wide,medium,19,90,NE,Reptilia,Colonia,beginner,surpopp,Micrurus altirostris,tetrapods,-34.0187333333,-58.2137027778,0.8025530773190104,0.4292554344470148,2.9444389791664403,NA
211,wide,large,19,100,NE,Reptilia,Colonia,beginner,surpopp,Philodryas aestiva,tetrapods,-34.0190579084,-58.2135275545,0.965103696672261,0.4292554344470148,2.9444389791664403,NA
211,wide,large,19,100,NE,Reptilia,Colonia,beginner,surpopp,Philodryas aestiva,tetrapods,-34.0189506043,-58.2132700624,0.965103696672261,0.4292554344470148,2.9444389791664403,NA
211,wide,large,19,150,LC,Reptilia,Colonia,beginner,surpopp,Philodryas patagoniensis,tetrapods,-34.0195166667,-58.2135883333,1.777856793438514,0.4292554344470148,2.9444389791664403,NA
513,wide,small,19,17,LC,Aves,Colonia,beginner,bluehorse,Paroaria coronata,tetrapods,-34.4349000977,-57.2410748899,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
513,wide,medium,19,20,LC,Aves,Colonia,beginner,bluehorse,Tyrannus melancholicus,tetrapods,-34.4342911865,-57.247938998,-0.33530125815374395,0.4292554344470148,2.9444389791664403,NA
513,wide,medium,19,32,LC,Aves,Colonia,beginner,bluehorse,Vanellus chilensis,tetrapods,-34.4346044915,-57.2526643798,-0.1402405149298432,0.4292554344470148,2.9444389791664403,NA
22,wide,medium,19,90,LC,Mammalia,Colonia,intermediate,rafatosi,Didelphis albiventris,tetrapods,-34.447849783,-57.8506757043,0.8025530773190104,0.4292554344470148,2.9444389791664403,NA
565,medium,large,10,115,LC,Amphibia,Canelones,beginner,evestin,Rhinella arenarum,tetrapods,-34.8491470423,-55.9979537409,1.208929625702137,-1.5843236158340819,2.302585092994046,NA
513,wide,medium,19,25,LC,Aves,Montevideo,beginner,bluehorse,Mimus saturninus,tetrapods,-34.892225459,-56.1869379133,-0.2540259484771186,0.4292554344470148,2.9444389791664403,NA
565,wide,medium,19,23,LC,Aves,Canelones,beginner,evestin,Turdus rufiventris,tetrapods,-34.8491538735,-55.9978339635,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
565,wide,medium,19,32,LC,Aves,Canelones,beginner,evestin,Vanellus chilensis,tetrapods,-34.8528858892,-55.9931570292,-0.1402405149298432,0.4292554344470148,2.9444389791664403,NA
565,wide,medium,19,35,LC,Aves,Canelones,beginner,evestin,Patagioenas picazuro,tetrapods,-34.8474856376,-55.9977600351,-0.09147532912386802,0.4292554344470148,2.9444389791664403,NA
565,wide,medium,19,22,LC,Aves,Canelones,beginner,evestin,Pitangus sulphuratus,tetrapods,-34.8475409433,-55.9977811575,-0.30279113428309384,0.4292554344470148,2.9444389791664403,NA
565,wide,medium,19,25,LC,Aves,Canelones,beginner,evestin,Mimus saturninus,tetrapods,-34.8501454991,-55.9942433238,-0.2540259484771186,0.4292554344470148,2.9444389791664403,NA
565,wide,medium,19,23,LC,Aves,Montevideo,beginner,evestin,Turdus rufiventris,tetrapods,-34.8928887645,-56.1564187333,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
565,wide,medium,19,21,LC,Aves,Montevideo,beginner,evestin,Turdus amaurochalinus,tetrapods,-34.8930059149,-56.1565853655,-0.3190461962184189,0.4292554344470148,2.9444389791664403,NA
565,wide,small,19,19,LC,Aves,Montevideo,beginner,evestin,Molothrus bonariensis,tetrapods,-34.8923516855,-56.1553944647,-0.351556320089069,0.4292554344470148,2.9444389791664403,NA
565,wide,small,19,12,LC,Aves,Montevideo,beginner,evestin,Sicalis flaveola,tetrapods,-34.8921278328,-56.1552144215,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
565,wide,large,19,50,LC,Aves,Montevideo,beginner,evestin,Parabuteo unicinctus,tetrapods,-34.8933306901,-56.15640264,0.1523505999060079,0.4292554344470148,2.9444389791664403,NA
161,wide,small,19,26,NE,Reptilia,Tacuarembó,beginner,cece_uy,Trachemys dorbigni,tetrapods,-31.9073383333,-55.4987666667,-0.23777088654179357,0.4292554344470148,2.9444389791664403,NA
161,wide,small,19,17,LC,Aves,Tacuarembó,beginner,cece_uy,Paroaria coronata,tetrapods,-31.7365633333,-55.9763216667,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
131,medium,large,10,115,LC,Amphibia,Canelones,beginner,vesniqui,Rhinella arenarum,tetrapods,-34.960285148,-56.1853179766,1.208929625702137,-1.5843236158340819,2.302585092994046,NA
115,wide,medium,19,23,LC,Aves,Montevideo,beginner,smantaras,Turdus rufiventris,tetrapods,-34.8905127202,-56.0909584165,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
366,medium,medium,13,40,LC,Aves,Montevideo,beginner,ori86,Rynchops niger,tetrapods,-34.9297837041,-56.161278896,-0.01020001944724271,-0.9131305990737163,2.5649493574615367,NA
131,medium,large,10,115,LC,Amphibia,Canelones,beginner,vesniqui,Rhinella arenarum,tetrapods,-34.8385097618,-56.1463307673,1.208929625702137,-1.5843236158340819,2.302585092994046,NA
13,wide,large,19,150,LC,Reptilia,San José,expert,pablobaldu,Philodryas patagoniensis,tetrapods,-34.7579346307,-56.4336872626,1.777856793438514,0.4292554344470148,2.9444389791664403,NA
13,wide,medium,19,70,NE,Reptilia,San José,expert,pablobaldu,Erythrolamprus poecilogyrus,tetrapods,-34.1161309392,-56.960314218,0.4774518386125091,0.4292554344470148,2.9444389791664403,NA
618,wide,small,19,18,LC,Aves,Lavalleja,beginner,brunoolivera,Furnarius rufus,tetrapods,-34.380405426,-55.2502098083,-0.36781138202439406,0.4292554344470148,2.9444389791664403,NA
618,wide,small,19,17,LC,Aves,Lavalleja,beginner,brunoolivera,Paroaria coronata,tetrapods,-34.3779525757,-55.2487030029,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
618,wide,medium,19,36,LC,Aves,Lavalleja,beginner,brunoolivera,Aramides cajaneus,tetrapods,-34.3807144165,-55.2482833862,-0.07522026718854295,0.4292554344470148,2.9444389791664403,NA
131,medium,large,10,115,LC,Amphibia,Canelones,beginner,vesniqui,Rhinella arenarum,tetrapods,-34.9813233111,-56.0753603486,1.208929625702137,-1.5843236158340819,2.302585092994046,NA
21,wide,small,19,17,LC,Aves,Montevideo,intermediate,mirmeleon,Paroaria coronata,tetrapods,-34.8969630805,-56.1718310416,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
22,medium,small,13,28,NE,Reptilia,Colonia,intermediate,rafatosi,Amphisbaena darwinii,tetrapods,-34.4450003329,-57.8567202581,-0.20526076267114346,-0.9131305990737163,2.5649493574615367,NA
21,wide,small,19,26,NE,Reptilia,Montevideo,intermediate,mirmeleon,Trachemys dorbigni,tetrapods,-34.8742666016,-56.1989418045,-0.23777088654179357,0.4292554344470148,2.9444389791664403,NA
121,wide,small,19,4,LC,Amphibia,Rocha,beginner,camiloschettini,Scinax granulatus,tetrapods,-34.0462854262,-53.5534056276,-0.5953822491189449,0.4292554344470148,2.9444389791664403,NA
14,wide,medium,19,5,LC,Amphibia,Colonia,expert,pablo_gfs,Odontophrynus asper,tetrapods,-34.4025450637,-57.856855765,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
22,wide,small,19,3,LC,Amphibia,Colonia,intermediate,rafatosi,Dendropsophus sanborni,tetrapods,-34.4111283341,-57.8715538679,-0.61163731105427,0.4292554344470148,2.9444389791664403,NA
22,medium,medium,10,7,LC,Amphibia,Colonia,intermediate,rafatosi,Rhinella dorbignyi,tetrapods,-34.4111283341,-57.8715538679,-0.5466170633129698,-1.5843236158340819,2.302585092994046,NA
22,wide,medium,19,5,LC,Amphibia,Colonia,intermediate,rafatosi,Odontophrynus asper,tetrapods,-34.402494497,-57.856924418,-0.5791271871836199,0.4292554344470148,2.9444389791664403,NA
22,medium,small,7,6,LC,Reptilia,Colonia,intermediate,rafatosi,Liolaemus wiegmannii,tetrapods,-34.4394262258,-57.8764663664,-0.5628721252482948,-2.2555166325944476,1.9459101490553132,NA
22,wide,small,19,12,NE,Reptilia,Colonia,intermediate,rafatosi,Teius oculatus,tetrapods,-34.4394262258,-57.8764663664,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
13,medium,small,13,28,NE,Reptilia,Montevideo,expert,pablobaldu,Amphisbaena darwinii,tetrapods,-34.8562054342,-56.1928428187,-0.20526076267114346,-0.9131305990737163,2.5649493574615367,NA
13,wide,small,19,30,NE,Reptilia,Canelones,expert,pablobaldu,Hydromedusa tectifera,tetrapods,-34.6742112271,-55.7963989671,-0.17275063880049332,0.4292554344470148,2.9444389791664403,NA
13,wide,large,19,140,LC,Reptilia,Florida,expert,pablobaldu,Salvator merianae,tetrapods,-33.8686133688,-55.5704809902,1.6153061740852634,0.4292554344470148,2.9444389791664403,NA
13,wide,small,19,24,LC,Mammalia,Montevideo,expert,pablobaldu,Cavia aperea,tetrapods,-34.7871517712,-56.347802046299996,-0.2702810104124437,0.4292554344470148,2.9444389791664403,NA
13,wide,medium,19,85,LC,Mammalia,San José,expert,pablobaldu,Myocastor coypus,tetrapods,-34.7538099711,-56.4314998272,0.721277767642385,0.4292554344470148,2.9444389791664403,NA
46,wide,small,19,12,LC,Aves,Maldonado,intermediate,joaco5,Sicalis flaveola,tetrapods,-34.833984146,-55.299757719,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
46,wide,small,19,24,LC,Mammalia,Maldonado,intermediate,joaco5,Cavia aperea,tetrapods,-34.8314847581,-55.3072370589,-0.2702810104124437,0.4292554344470148,2.9444389791664403,NA
13,narrow,large,5,210,LC,Mammalia,Maldonado,expert,pablobaldu,Otaria byronia,tetrapods,-34.9636501003,-54.9512190702,2.753160509558018,-2.7029786437680245,1.6094379124341003,NA
46,wide,medium,19,23,LC,Aves,Maldonado,intermediate,joaco5,Zenaida auriculata,tetrapods,-34.8331808386,-55.3007404134,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
46,wide,medium,19,32,LC,Aves,Maldonado,intermediate,joaco5,Vanellus chilensis,tetrapods,-34.8406351422,-55.3029009327,-0.1402405149298432,0.4292554344470148,2.9444389791664403,NA
46,wide,medium,19,6,LC,Amphibia,Tacuarembó,intermediate,joaco5,Leptodactylus mystacinus,tetrapods,-32.8068195257,-56.5063682199,-0.5628721252482948,0.4292554344470148,2.9444389791664403,NA
46,wide,medium,19,23,LC,Aves,Montevideo,intermediate,joaco5,Turdus rufiventris,tetrapods,-34.8590877484,-56.2010168284,-0.28653607234776873,0.4292554344470148,2.9444389791664403,NA
116,medium,small,12,16,LC,Aves,Rocha,beginner,gusper,Emberizoides ypiranganus,tetrapods,-33.635084473,-53.5225830586,-0.40032150589504417,-1.136861604660505,2.4849066497880004,NA
116,wide,medium,19,97,LC,Mammalia,Canelones,beginner,gusper,Lycalopex gymnocerca,tetrapods,-34.829262102,-56.0200612022,0.9163385108662858,0.4292554344470148,2.9444389791664403,NA
116,medium,small,16,14,LC,Aves,Lavalleja,beginner,gusper,Pachyramphus viridis,tetrapods,-34.3219490006,-54.9808258002,-0.43283162976569434,-0.24193758231335077,2.772588722239781,NA
116,wide,small,19,7,LC,Aves,Lavalleja,beginner,gusper,Chlorostilbon lucidus,tetrapods,-34.3210992258,-54.9848966814,-0.5466170633129698,0.4292554344470148,2.9444389791664403,NA
116,wide,small,19,17,LC,Aves,Canelones,beginner,gusper,Leistes superciliaris,tetrapods,-34.8296586199,-56.0275528387,-0.3840664439597191,0.4292554344470148,2.9444389791664403,NA
116,wide,small,19,13,LC,Aves,Maldonado,beginner,gusper,Poospiza nigrorufa,tetrapods,-34.8613846545,-54.7289074796,-0.4490866917010194,0.4292554344470148,2.9444389791664403,NA
116,wide,medium,19,26,LC,Aves,Canelones,beginner,gusper,Bartramia longicauda,tetrapods,-34.8283707126,-56.0178368024,-0.23777088654179357,0.4292554344470148,2.9444389791664403,NA
116,wide,medium,19,28,LC,Aves,Canelones,beginner,gusper,Chordeiles nacunda,tetrapods,-34.8441931732,-56.0279319259,-0.20526076267114346,0.4292554344470148,2.9444389791664403,NA
116,wide,small,19,12,LC,Aves,Canelones,beginner,gusper,Sicalis luteola,tetrapods,-34.8294996758,-56.0199976889,-0.46534175363634445,0.4292554344470148,2.9444389791664403,NA
46,wide,medium,19,85,LC,Mammalia,Montevideo,intermediate,joaco5,Myocastor coypus,tetrapods,-34.7867044678,-56.3433361799,0.721277767642385,0.4292554344470148,2.9444389791664403,NA
46,wide,large,19,75,LC,Aves,Montevideo,intermediate,joaco5,Ardea cocoi,tetrapods,-34.9247057332,-56.1521231756,0.5587271482891345,0.4292554344470148,2.9444389791664403,NA
46,medium,large,16,55,LC,Aves,Montevideo,intermediate,joaco5,Larus dominicanus,tetrapods,-34.92396214,-56.1515351012,0.2336259095826332,-0.24193758231335077,2.772588722239781,NA
